timestamp,open,high,low,close,volume
2016-06-17,769.71,778.5,709.01,752.26,14007.08245098
2016-06-18,752.0,785.15,734.8,758.99,9593.499522260001
2016-06-19,759.0,771.92,744.77,768.76,5442.6387854899995
2016-06-20,768.94,768.94,701.01,703.12,9837.19384715
2016-06-21,706.47,718.26,628.6,667.66,26110.57887273
2016-06-22,667.88,679.99,568.11,604.5,15589.035761440002
2016-06-23,606.13,637.89,544.13,631.1,18610.58102107
2016-06-24,631.1,700.0,631.01,666.36,12387.098944090001
2016-06-25,693.3,696.12,650.0,673.71,4358.48868117
2016-06-26,673.71,675.19,635.01,638.56,1864.4485886300001
2016-06-27,638.56,659.98,630.0,648.46,4271.01777623
2016-06-28,657.76,658.7,644.11,648.43,3090.5539171299997
2016-06-29,648.43,648.43,630.02,636.82,4472.01781315
2016-06-30,648.98,675.0,646.14,668.11,2708.42191455
2016-07-01,680.96,685.01,670.0,679.54,3532.79101404
2016-07-03,672.05,682.25,652.0,663.55,2130.7502005900005
2016-07-04,664.09,683.69,653.16,678.45,3059.2815724499997
2016-07-05,680.61,680.73,662.51,670.71,3931.71502846
2016-07-06,679.2,680.79,665.69,676.0,3888.09327649
2016-07-07,674.22,674.56,628.0,641.97,6611.84263518
